,max_prec,mean_prec,min_prec,month,year
0,140.58014583587646,15.18103264899499,0.0,1,2022
1,84.18343448638916,10.755307830036058,2.3093574275101503e-10,2,2022
2,162.00280475616455,26.50951474023567,0.04828654043376446,3,2022
3,295.9675874710083,75.30464568314545,1.4421551441773772,4,2022
4,370.2298831939697,62.130236690294126,0.4537441781722009,5,2022
5,456.48368072509766,87.7805068906802,0.36340271681547165,6,2022
6,624.4698753356934,123.16203964741197,0.05056474171578884,7,2022
